sample,date,timestamp,barometric_pressure,humidity,temperature,wind_direction,wind_speed,solar_radiation,Label
19925,11/18/2016,12:50:00,30.42,35,61,337.94,6.75,909.87,6
19926,11/18/2016,12:45:00,30.42,36,61,81.77,9,903.57,6
19927,11/18/2016,12:40:00,30.42,43,61,63.2,10.12,895.89,6
19928,11/18/2016,12:35:00,30.41,37,61,345.6,2.25,899.54,6
19929,11/18/2016,12:30:00,30.41,38,61,19.32,3.37,903.16,6
19930,11/18/2016,12:25:00,30.41,35,60,44.85,5.62,901.52,6
19931,11/18/2016,12:20:00,30.41,56,59,123.94,5.62,906.65,6
19932,11/18/2016,12:15:00,30.41,73,58,51.4,5.62,906.73,6
19933,11/18/2016,12:10:00,30.42,81,58,30.18,5.62,899.19,6
19934,11/18/2016,12:05:00,30.41,79,57,66.34,5.62,899.42,6
19935,11/18/2016,12:00:00,30.42,80,56,164.35,3.37,896.55,6
19936,11/18/2016,11:55:00,30.42,81,56,78.49,6.75,895.41,6
19937,11/18/2016,11:50:00,30.42,87,55,137.44,4.5,894.92,6
19938,11/18/2016,11:45:00,30.42,91,54,8.42,3.37,908.25,6
19939,11/18/2016,11:40:00,30.43,92,54,68.77,9,375.35,3
19940,11/18/2016,11:35:00,30.43,95,54,33.65,7.87,856.08,6
19941,11/18/2016,11:30:00,30.43,95,54,2.61,6.75,665.49,5
19942,11/18/2016,11:25:00,30.43,95,54,133.79,7.87,645.82,5
19943,11/18/2016,11:20:00,30.43,93,54,56.77,9,310.63,2
19944,11/18/2016,11:15:00,30.43,93,55,48.22,9,1048.11,7
19945,11/18/2016,11:10:00,30.43,89,55,129.43,5.62,811.58,6
19946,11/18/2016,11:05:00,30.43,91,55,69.76,5.62,723.11,5
19947,11/18/2016,11:00:00,30.43,92,54,19.28,5.62,648.36,5
19948,11/18/2016,10:55:00,30.44,95,54,42.53,7.87,434.07,3
19949,11/18/2016,10:50:00,30.44,97,54,10.42,2.25,543.75,4
19950,11/18/2016,10:45:00,30.44,98,53,73.02,11.25,579.26,4
19951,11/18/2016,10:40:00,30.44,98,53,67.68,2.25,827.66,6
19952,11/18/2016,10:35:00,30.44,98,53,30.99,5.62,608.24,4
19953,11/18/2016,10:30:00,30.44,97,53,101.59,3.37,487.09,4
19954,11/18/2016,10:25:00,30.44,98,53,30.56,3.37,475.12,3
19955,11/18/2016,10:20:00,30.44,98,53,57.75,9,982.55,7
19956,11/18/2016,10:15:00,30.44,98,53,75.85,6.75,338.64,3
19957,11/18/2016,10:10:00,30.44,98,53,71.72,4.5,402.72,3
19958,11/18/2016,10:05:00,30.44,98,53,336.52,2.25,646.1,5
19959,11/18/2016,10:00:00,30.44,98,52,167.79,3.37,395.16,3
19960,11/18/2016,9:55:00,30.44,98,52,0.1,3.37,519.58,4
19961,11/18/2016,9:50:00,30.45,98,52,91.83,5.62,434.37,3
19962,11/18/2016,9:45:00,30.45,98,52,67.77,1.12,360.26,3
19963,11/18/2016,9:40:00,30.45,98,52,55.11,1.12,480.83,3
19964,11/18/2016,9:35:00,30.45,97,52,357.93,4.5,639,4
19965,11/18/2016,9:30:00,30.45,96,52,54.51,5.62,410.34,3
19966,11/18/2016,9:25:00,30.45,95,53,0.11,2.25,311.2,2
19967,11/18/2016,9:20:00,30.45,95,53,36.92,4.5,272.63,2
19968,11/18/2016,9:15:00,30.45,94,53,74.99,6.75,427.14,3
19969,11/18/2016,9:10:00,30.45,92,53,159.55,4.5,354.45,3
19970,11/18/2016,9:05:00,30.45,91,54,273.72,4.5,331.47,3
19971,11/18/2016,9:00:00,30.45,90,53,160.4,5.62,347.85,3
19972,11/18/2016,8:55:00,30.45,88,53,166.74,5.62,255.28,2
19973,11/18/2016,8:50:00,30.45,86,53,175.9,5.62,283.85,2
19974,11/18/2016,8:45:00,30.45,84,54,145.13,3.37,241.22,2
19975,11/18/2016,8:40:00,30.44,84,53,158.02,10.12,263.3,2
19976,11/18/2016,8:35:00,30.44,84,53,149.58,7.87,405.57,3
19977,11/18/2016,8:30:00,30.45,85,52,146.81,3.37,479.41,3
19978,11/18/2016,8:25:00,30.45,84,52,116.9,5.62,286.73,2
19979,11/18/2016,8:20:00,30.45,83,52,133.7,10.12,197.14,2
19980,11/18/2016,8:15:00,30.45,81,52,152.87,7.87,189.46,2
19981,11/18/2016,8:10:00,30.44,79,52,139.44,5.62,146.64,1
19982,11/18/2016,8:05:00,30.44,77,52,112.03,10.12,162.99,2
19983,11/18/2016,8:00:00,30.44,77,51,136.78,10.12,165.26,2
19984,11/18/2016,7:55:00,30.44,74,51,142.71,5.62,311.11,2
19985,11/18/2016,7:50:00,30.44,77,49,146.5,5.62,272.47,2
19986,11/18/2016,7:45:00,30.44,69,48,128.75,9,91.02,1
19987,11/18/2016,7:40:00,30.43,68,48,166.82,4.5,26.39,1
19988,11/18/2016,7:35:00,30.43,71,48,193.58,7.87,22.51,1
19989,11/18/2016,7:30:00,30.44,65,47,145.42,5.62,21.79,1
19990,11/18/2016,7:25:00,30.44,66,47,160.63,2.25,21.05,1
19991,11/18/2016,7:20:00,30.43,60,47,158.54,4.5,20.3,1
19992,11/18/2016,7:15:00,30.43,59,47,210.21,7.87,19.37,1
19993,11/18/2016,7:10:00,30.43,53,46,123.99,2.25,18.47,1
19994,11/18/2016,7:05:00,30.43,56,46,141.12,10.12,17.43,1
19995,11/18/2016,7:00:00,30.43,55,46,150.47,7.87,16.23,1
19996,11/18/2016,6:55:00,30.43,59,46,152.34,6.75,14.8,1
19997,11/18/2016,6:50:00,30.43,60,46,159.43,6.75,13.3,1
19998,11/18/2016,6:45:00,30.43,63,46,154.62,9,11.46,1
19999,11/18/2016,6:40:00,30.43,58,46,152.21,6.75,9.52,1
20000,11/18/2016,6:35:00,30.43,52,46,144.95,9,7.43,1
20001,11/18/2016,6:30:00,30.43,49,46,177.21,11.25,5.33,1
20002,11/18/2016,6:25:00,30.43,45,46,143.41,9,3.29,1
20003,11/18/2016,6:20:00,30.43,44,45,181.7,10.12,1.89,1
20004,11/18/2016,6:15:00,30.42,45,45,154.02,9,1.21,1
20005,11/18/2016,6:10:00,30.42,46,45,159.22,11.25,1.19,1
20006,11/18/2016,6:05:00,30.42,46,45,176.83,9,1.21,1
20007,11/18/2016,6:00:00,30.42,46,45,171.61,7.87,1.22,1
20008,11/18/2016,5:55:00,30.42,46,46,176.42,11.25,1.21,1
20009,11/18/2016,5:50:00,30.42,46,46,163.38,9,1.23,1
20010,11/18/2016,5:45:00,30.42,45,46,163.36,7.87,1.22,1
20011,11/18/2016,5:40:00,30.42,43,46,136.45,7.87,1.2,1
20012,11/18/2016,5:35:00,30.42,39,46,168.34,7.87,1.21,1
20013,11/18/2016,5:30:00,30.42,31,46,172.51,7.87,1.19,1
20014,11/18/2016,5:25:00,30.42,31,46,154.68,9,1.21,1
20015,11/18/2016,5:20:00,30.42,29,46,158.67,7.87,1.19,1
20016,11/18/2016,5:15:00,30.42,28,46,169.81,6.75,1.19,1
20017,11/18/2016,5:10:00,30.42,27,46,166.66,6.75,1.22,1
20018,11/18/2016,5:05:00,30.42,28,46,186.63,9,1.21,1
20019,11/18/2016,5:00:00,30.42,30,46,136.07,10.12,1.2,1
20020,11/18/2016,4:55:00,30.42,29,46,134.57,9,1.24,1
20021,11/18/2016,4:50:00,30.42,30,47,157.8,7.87,1.2,1
20022,11/18/2016,4:45:00,30.42,28,47,149.57,5.62,1.14,1
20023,11/18/2016,4:40:00,30.42,30,47,176.97,6.75,1.2,1
20024,11/18/2016,4:35:00,30.42,29,47,157.34,7.87,1.22,1
20025,11/18/2016,4:30:00,30.42,29,47,156.15,12.37,1.24,1
20026,11/18/2016,4:25:00,30.42,31,47,179.54,6.75,1.15,1
20027,11/18/2016,4:20:00,30.42,31,47,163.24,7.87,1.24,1
20028,11/18/2016,4:15:00,30.42,32,47,160.06,12.37,1.22,1
20029,11/18/2016,4:10:00,30.42,32,47,165.85,5.62,1.22,1
20030,11/18/2016,4:05:00,30.42,33,47,161.84,11.25,1.17,1
20031,11/18/2016,4:00:00,30.42,33,47,148.86,10.12,1.2,1
20032,11/18/2016,3:55:00,30.42,33,47,157.19,9,1.25,1
20033,11/18/2016,3:50:00,30.42,32,47,169.5,10.12,1.23,1
20034,11/18/2016,3:45:00,30.42,31,47,180.19,9,1.22,1
20035,11/18/2016,3:40:00,30.42,30,47,164.3,6.75,1.21,1
20036,11/18/2016,3:35:00,30.42,29,47,174.01,5.62,1.21,1
20037,11/18/2016,3:30:00,30.42,28,47,145.79,9,1.24,1
20038,11/18/2016,3:25:00,30.42,27,47,161.84,9,1.23,1
20039,11/18/2016,3:20:00,30.42,26,47,152.1,10.12,1.21,1
20040,11/18/2016,3:15:00,30.42,25,47,167.42,12.37,1.2,1
20041,11/18/2016,3:10:00,30.42,25,47,167.75,6.75,1.2,1
20042,11/18/2016,3:05:00,30.42,25,47,191.47,6.75,1.2,1
20043,11/18/2016,3:00:00,30.42,24,47,165.79,10.12,1.2,1
20044,11/18/2016,2:55:00,30.42,24,47,149.31,10.12,1.19,1
20045,11/18/2016,2:50:00,30.42,24,47,187.26,5.62,1.2,1
20046,11/18/2016,2:45:00,30.42,25,46,160.58,9,1.21,1
20047,11/18/2016,2:40:00,30.42,25,47,160.28,9,1.21,1
20048,11/18/2016,2:35:00,30.42,25,47,185.1,6.75,1.23,1
20049,11/18/2016,2:30:00,30.43,26,47,165.77,6.75,1.26,1
20050,11/18/2016,2:25:00,30.43,26,47,168.79,7.87,1.2,1
20051,11/18/2016,2:20:00,30.43,26,47,162.85,10.12,1.25,1
20052,11/18/2016,2:15:00,30.43,25,47,149.34,5.62,1.18,1
20053,11/18/2016,2:10:00,30.43,26,47,161.78,10.12,1.26,1
20054,11/18/2016,2:05:00,30.43,27,47,183.67,6.75,1.2,1
20055,11/18/2016,2:00:00,30.43,26,47,155.24,7.87,1.21,1
20056,11/18/2016,1:55:00,30.43,27,47,169.88,4.5,1.21,1
20057,11/18/2016,1:50:00,30.43,28,47,178.43,6.75,1.25,1
20058,11/18/2016,1:45:00,30.43,27,47,189.45,6.75,1.18,1
20059,11/18/2016,1:40:00,30.43,27,48,169.81,7.87,1.22,1
20060,11/18/2016,1:35:00,30.43,27,48,158.35,7.87,1.22,1
20061,11/18/2016,1:30:00,30.43,27,48,191.27,9,1.24,1
20062,11/18/2016,1:25:00,30.43,27,48,191.37,7.87,1.24,1
20063,11/18/2016,1:20:00,30.44,29,48,175.43,5.62,1.21,1
20064,11/18/2016,1:15:00,30.44,27,48,161.55,6.75,1.21,1
20065,11/18/2016,1:10:00,30.43,26,48,171.63,7.87,1.18,1
20066,11/18/2016,1:05:00,30.43,26,48,155.12,7.87,1.21,1
20067,11/18/2016,1:00:00,30.43,25,48,175.05,6.75,1.21,1
20068,11/18/2016,0:55:00,30.43,24,48,166.74,9,1.18,1
20069,11/18/2016,0:50:00,30.43,24,47,157.26,7.87,1.22,1
20070,11/18/2016,0:45:00,30.44,23,47,198.36,10.12,1.22,1
20071,11/18/2016,0:40:00,30.44,22,47,183.31,5.62,1.21,1
20072,11/18/2016,0:35:00,30.44,23,47,183.93,7.87,1.22,1
20073,11/18/2016,0:30:00,30.44,23,48,182.51,9,1.22,1
20074,11/18/2016,0:25:00,30.44,22,48,157.81,7.87,1.22,1
20075,11/18/2016,0:20:00,30.44,22,48,170.48,6.75,1.21,1
20076,11/18/2016,0:15:00,30.44,22,48,171.88,10.12,1.22,1
20077,11/18/2016,0:10:00,30.44,22,48,164.55,5.62,1.19,1
20078,11/18/2016,0:05:00,30.45,22,48,139.58,9,1.21,1
20079,11/18/2016,0:00:00,30.45,23,48,165.46,7.87,1.21,1
20080,11/17/2016,23:55:00,30.45,23,48,176.17,7.87,1.19,1
20081,11/17/2016,23:50:00,30.45,22,48,172.35,5.62,1.21,1
20082,11/17/2016,23:45:00,30.45,22,49,180.35,7.87,1.2,1
20083,11/17/2016,23:40:00,30.45,21,49,176.46,5.62,1.2,1
20084,11/17/2016,23:35:00,30.45,22,49,188.52,6.75,1.22,1
20085,11/17/2016,23:30:00,30.45,21,49,157.23,5.62,1.21,1
20086,11/17/2016,23:25:00,30.45,22,49,156.61,6.75,1.22,1
20087,11/17/2016,23:20:00,30.45,21,49,148.69,10.12,1.21,1
20088,11/17/2016,23:15:00,30.45,21,49,133.51,6.75,1.21,1
20089,11/17/2016,23:10:00,30.45,22,49,153.29,6.75,1.2,1
20090,11/17/2016,23:05:00,30.45,22,49,147.99,10.12,1.2,1
20091,11/17/2016,23:00:00,30.45,21,49,146.67,11.25,1.2,1
20092,11/17/2016,22:55:00,30.45,21,49,172.73,9,1.23,1
20093,11/17/2016,22:50:00,30.45,21,49,140.07,9,1.2,1
20094,11/17/2016,22:45:00,30.45,21,49,160.2,10.12,1.22,1
20095,11/17/2016,22:40:00,30.45,21,49,178.8,5.62,1.24,1
20096,11/17/2016,22:35:00,30.45,21,49,161.23,4.5,1.19,1
20097,11/17/2016,22:30:00,30.45,21,49,150.32,12.37,1.22,1
20098,11/17/2016,22:25:00,30.45,21,49,164.77,5.62,1.21,1
20099,11/17/2016,22:20:00,30.45,21,49,141.15,11.25,1.25,1
20100,11/17/2016,22:15:00,30.45,21,50,164.82,7.87,1.23,1
20101,11/17/2016,22:10:00,30.45,21,50,165.89,10.12,1.19,1
20102,11/17/2016,22:05:00,30.45,21,50,140.26,5.62,1.23,1
20103,11/17/2016,22:00:00,30.45,21,50,166.6,6.75,1.19,1
20104,11/17/2016,21:55:00,30.45,21,50,176.39,10.12,1.22,1
20105,11/17/2016,21:50:00,30.45,21,50,192.71,10.12,1.25,1
20106,11/17/2016,21:45:00,30.45,21,50,170.5,10.12,1.24,1
20107,11/17/2016,21:40:00,30.45,22,50,158.89,10.12,1.22,1
20108,11/17/2016,21:35:00,30.45,22,50,147.04,10.12,1.22,1
20109,11/17/2016,21:30:00,30.45,21,50,171.32,6.75,1.21,1
20110,11/17/2016,21:25:00,30.45,21,50,173.29,6.75,1.19,1
20111,11/17/2016,21:20:00,30.45,21,50,151.41,10.12,1.21,1
20112,11/17/2016,21:15:00,30.45,21,50,172.36,10.12,1.2,1
20113,11/17/2016,21:10:00,30.45,21,50,161.46,9,1.23,1
20114,11/17/2016,21:05:00,30.45,21,50,170.45,7.87,1.23,1
20115,11/17/2016,21:00:00,30.45,21,50,177.43,10.12,1.22,1
20116,11/17/2016,20:55:00,30.45,21,50,144.4,5.62,1.21,1
20117,11/17/2016,20:50:00,30.45,21,50,161.71,7.87,1.23,1
20118,11/17/2016,20:45:00,30.45,22,50,171.54,6.75,1.22,1
20119,11/17/2016,20:40:00,30.45,21,50,144.7,6.75,1.26,1
20120,11/17/2016,20:35:00,30.45,22,50,155.87,7.87,1.24,1
20121,11/17/2016,20:30:00,30.45,21,50,143.85,9,1.21,1
20122,11/17/2016,20:25:00,30.45,21,50,186.13,10.12,1.23,1
20123,11/17/2016,20:20:00,30.45,21,50,132.83,9,1.22,1
20124,11/17/2016,20:15:00,30.45,21,51,159.77,9,1.24,1
20125,11/17/2016,20:10:00,30.45,21,51,183.71,9,1.21,1
20126,11/17/2016,20:05:00,30.45,21,51,178,6.75,1.22,1
20127,11/17/2016,20:00:00,30.44,21,51,161.93,5.62,1.21,1
20128,11/17/2016,19:55:00,30.44,21,51,170.28,10.12,1.22,1
20129,11/17/2016,19:50:00,30.44,21,51,168.06,6.75,1.22,1
20130,11/17/2016,19:45:00,30.44,21,51,172.95,6.75,1.23,1
20131,11/17/2016,19:40:00,30.44,21,51,161.01,9,1.23,1
20132,11/17/2016,19:35:00,30.44,21,51,177.73,9,1.22,1
20133,11/17/2016,19:30:00,30.44,20,51,158.01,6.75,1.24,1
20134,11/17/2016,19:25:00,30.44,20,51,165.15,9,1.21,1
20135,11/17/2016,19:20:00,30.43,21,51,161.48,6.75,1.22,1
20136,11/17/2016,19:15:00,30.43,21,52,181.6,6.75,1.21,1
20137,11/17/2016,19:10:00,30.43,20,52,180.08,5.62,1.22,1
20138,11/17/2016,19:05:00,30.43,20,52,153.93,3.37,1.23,1
20139,11/17/2016,19:00:00,30.43,20,52,150.69,7.87,1.24,1
20140,11/17/2016,18:55:00,30.43,20,52,177.91,7.87,1.3,1
20141,11/17/2016,18:50:00,30.43,20,53,122.04,6.75,1.27,1
20142,11/17/2016,18:45:00,30.42,19,53,150.97,6.75,1.25,1
20143,11/17/2016,18:40:00,30.42,19,53,142.04,9,1.23,1
20144,11/17/2016,18:35:00,30.42,19,53,147.78,6.75,1.23,1
20145,11/17/2016,18:30:00,30.42,19,53,122.74,4.5,1.23,1
20146,11/17/2016,18:25:00,30.42,19,54,157.18,10.12,1.21,1
20147,11/17/2016,18:20:00,30.42,19,54,171.32,4.5,1.19,1
20148,11/17/2016,18:15:00,30.42,19,54,151.37,3.37,1.24,1
20149,11/17/2016,18:10:00,30.41,19,54,117.54,5.62,1.2,1
20150,11/17/2016,18:05:00,30.41,18,54,144.12,4.5,1.2,1
20151,11/17/2016,18:00:00,30.41,18,55,163.56,4.5,1.24,1
20152,11/17/2016,17:55:00,30.41,19,55,159.98,11.25,1.88,1
20153,11/17/2016,17:50:00,30.42,19,55,145.01,2.25,7.99,1
20154,11/17/2016,17:45:00,30.41,19,56,137.22,2.25,4.38,1
20155,11/17/2016,17:40:00,30.41,18,56,100.39,5.62,6.4,1
20156,11/17/2016,17:35:00,30.41,22,56,62.58,3.37,15.01,1
20157,11/17/2016,17:30:00,30.41,24,56,70.31,1.12,25.84,1
20158,11/17/2016,17:25:00,30.41,24,57,75.85,6.75,42.17,1
20159,11/17/2016,17:20:00,30.41,22,57,107.27,5.62,39.94,1
20160,11/17/2016,17:15:00,30.41,18,58,96.24,3.37,45.45,1
20161,11/17/2016,17:10:00,30.4,19,58,59.44,3.37,54.99,1
20162,11/17/2016,17:05:00,30.4,19,58,68.37,3.37,75.46,1
20163,11/17/2016,17:00:00,30.4,24,58,136.72,7.87,98.56,1
20164,11/17/2016,16:55:00,30.4,27,58,66.18,2.25,117.13,1
20165,11/17/2016,16:50:00,30.4,31,58,46.15,4.5,208.71,2
20166,11/17/2016,16:45:00,30.4,31,58,106.21,5.62,129.69,1
20167,11/17/2016,16:40:00,30.4,32,58,50,7.87,182.97,2
20168,11/17/2016,16:35:00,30.4,31,59,354.22,4.5,141.22,1
20169,11/17/2016,16:30:00,30.4,27,59,76.84,10.12,191.26,2
20170,11/17/2016,16:25:00,30.4,24,59,125.77,5.62,362.8,3
20171,11/17/2016,16:20:00,30.4,29,59,140.21,4.5,379.67,3
20172,11/17/2016,16:15:00,30.4,32,59,78.57,5.62,282.85,2
20173,11/17/2016,16:10:00,30.4,32,59,81.4,5.62,398.47,3
20174,11/17/2016,16:05:00,30.4,36,58,31.29,6.75,409.1,3
20175,11/17/2016,16:00:00,30.4,36,58,114.61,6.75,435.02,3
20176,11/17/2016,15:55:00,30.4,40,58,31.24,11.25,184.34,2
20177,11/17/2016,15:50:00,30.4,39,58,7.22,3.37,326.45,3
20178,11/17/2016,15:45:00,30.4,43,59,52.02,10.12,145.36,1
20179,11/17/2016,15:40:00,30.4,38,59,108.18,6.75,410.68,3
20180,11/17/2016,15:35:00,30.4,40,59,69.41,7.87,301.7,2
20181,11/17/2016,15:30:00,30.4,44,59,123.89,2.25,260,2
20182,11/17/2016,15:25:00,30.4,42,59,40.71,2.25,401.86,3
20183,11/17/2016,15:20:00,30.4,45,59,6.58,6.75,504.03,4
20184,11/17/2016,15:15:00,30.4,43,59,67.94,5.62,413.27,3
20185,11/17/2016,15:10:00,30.41,44,59,33.33,10.12,433.19,3
20186,11/17/2016,15:05:00,30.41,47,60,359.9,3.37,456.62,3
20187,11/17/2016,15:00:00,30.41,39,60,53.66,11.25,546.8,4
20188,11/17/2016,14:55:00,30.41,33,60,41.64,7.87,644.77,5
20189,11/17/2016,14:50:00,30.41,33,60,359.93,3.37,663.61,5
20190,11/17/2016,14:45:00,30.41,36,60,52.75,10.12,384.92,3
20191,11/17/2016,14:40:00,30.41,30,61,28.54,5.62,452.09,3
20192,11/17/2016,14:35:00,30.41,33,61,101.1,5.62,700.73,5
20193,11/17/2016,14:30:00,30.41,38,60,44.7,9,706.07,5
20194,11/17/2016,14:25:00,30.41,35,60,29.26,9,718.4,5
20195,11/17/2016,14:20:00,30.41,35,60,45.94,3.37,730.47,5
20196,11/17/2016,14:15:00,30.41,36,61,344.17,5.62,742.91,5
20197,11/17/2016,14:10:00,30.41,30,61,48.79,4.5,755.7,5
20198,11/17/2016,14:05:00,30.41,33,61,66.33,3.37,769.39,5
20199,11/17/2016,14:00:00,30.41,31,61,7.03,9,779.36,5
20200,11/17/2016,13:55:00,30.41,27,61,19.21,10.12,791.21,5
20201,11/17/2016,13:50:00,30.41,28,61,83.52,11.25,802.56,6
20202,11/17/2016,13:45:00,30.41,29,61,30.32,11.25,810.72,6
20203,11/17/2016,13:40:00,30.41,31,61,10.13,5.62,820.19,6
20204,11/17/2016,13:35:00,30.42,28,61,97,5.62,830.54,6
20205,11/17/2016,13:30:00,30.42,28,61,28.09,5.62,838.9,6
20206,11/17/2016,13:25:00,30.42,26,62,16.6,13.5,846.61,6
20207,11/17/2016,13:20:00,30.42,25,62,17.33,9,856.34,6
20208,11/17/2016,13:15:00,30.42,25,61,88.57,7.87,862.66,6
20209,11/17/2016,13:10:00,30.42,25,61,92.66,15.75,870.22,6
20210,11/17/2016,13:05:00,30.42,27,61,32.11,5.62,877.55,6
20211,11/17/2016,13:00:00,30.42,29,61,35.27,12.37,885.28,6
20212,11/17/2016,12:55:00,30.42,32,61,47.43,11.25,886.25,6
20213,11/17/2016,12:50:00,30.43,33,61,43.99,13.5,889.58,6
20214,11/17/2016,12:45:00,30.43,29,61,38.88,4.5,894.9,6
20215,11/17/2016,12:40:00,30.43,27,61,80.12,13.5,899.59,6
20216,11/17/2016,12:35:00,30.43,28,61,350.22,6.75,902.23,6
20217,11/17/2016,12:30:00,30.43,27,61,359.91,7.87,906.21,6
20218,11/17/2016,12:25:00,30.43,27,61,75.46,3.37,908.22,6
20219,11/17/2016,12:20:00,30.43,28,61,53.8,13.5,908.85,6
20220,11/17/2016,12:15:00,30.43,26,60,70.44,13.5,909.59,6
20221,11/17/2016,12:10:00,30.44,28,60,109.35,9,910,6
20222,11/17/2016,12:05:00,30.44,29,61,336.24,13.5,909.06,6
20223,11/17/2016,12:00:00,30.44,30,60,224.87,4.5,907.3,6
20224,11/17/2016,11:55:00,30.44,31,60,7.23,3.37,906.24,6
20225,11/17/2016,11:50:00,30.44,30,59,354.93,4.5,906.82,6
20226,11/17/2016,11:45:00,30.44,31,59,45.59,10.12,902.24,6
20227,11/17/2016,11:40:00,30.45,30,59,45.99,9,907.74,6
20228,11/17/2016,11:35:00,30.45,28,59,50.27,12.37,899.81,6
20229,11/17/2016,11:30:00,30.45,28,59,66.05,13.5,901.66,6
20230,11/17/2016,11:25:00,30.45,26,59,10.67,9,936.01,6
20231,11/17/2016,11:20:00,30.45,24,59,11.58,9,364.28,3
20232,11/17/2016,11:15:00,30.45,24,60,1.35,11.25,359.47,3
20233,11/17/2016,11:10:00,30.45,22,60,38.98,6.75,881.1,6
20234,11/17/2016,11:05:00,30.46,23,60,52.01,15.75,910.28,6
20235,11/17/2016,11:00:00,30.46,21,61,327.65,9,893.05,6
20236,11/17/2016,10:55:00,30.45,21,62,18.48,5.62,865.58,6
20237,11/17/2016,10:50:00,30.45,22,62,359.93,3.37,863.68,6
20238,11/17/2016,10:45:00,30.45,22,61,5.04,10.12,846.02,6
20239,11/17/2016,10:40:00,30.45,21,60,84.58,5.62,850.56,6
20240,11/17/2016,10:35:00,30.46,21,60,29.49,1.12,643.95,5
20241,11/17/2016,10:30:00,30.46,20,60,35.27,6.75,376.85,3
20242,11/17/2016,10:25:00,30.46,20,60,154.28,6.75,883.37,6
20243,11/17/2016,10:20:00,30.46,21,59,49.73,3.37,862.97,6
20244,11/17/2016,10:15:00,30.46,20,59,29.84,5.62,633.64,4
20245,11/17/2016,10:10:00,30.46,21,59,182.29,5.62,783.55,5
20246,11/17/2016,10:05:00,30.46,21,58,58.41,6.75,761.93,5
20247,11/17/2016,10:00:00,30.47,22,58,101.33,5.62,746.9,5
20248,11/17/2016,9:55:00,30.47,22,58,30.61,7.87,735.29,5
20249,11/17/2016,9:50:00,30.47,23,57,81.27,6.75,734.2,5
20250,11/17/2016,9:45:00,30.46,25,57,89.74,9,653.88,5
20251,11/17/2016,9:40:00,30.46,24,58,95.12,3.37,214.23,2
20252,11/17/2016,9:35:00,30.47,25,58,72.68,9,393.84,3
20253,11/17/2016,9:30:00,30.47,24,58,32.99,5.62,725.89,5
20254,11/17/2016,9:25:00,30.47,23,58,6.52,5.62,643.6,5
20255,11/17/2016,9:20:00,30.46,23,58,35.91,7.87,653.11,5
20256,11/17/2016,9:15:00,30.46,23,58,211,7.87,622.58,4
20257,11/17/2016,9:10:00,30.46,24,58,49.38,7.87,602.81,4
20258,11/17/2016,9:05:00,30.46,25,58,0.11,5.62,585.31,4
20259,11/17/2016,9:00:00,30.46,24,59,86.58,5.62,565.83,4
20260,11/17/2016,8:55:00,30.46,25,59,36.74,10.12,549.52,4
20261,11/17/2016,8:50:00,30.46,24,58,73.23,2.25,530.36,4
20262,11/17/2016,8:45:00,30.46,24,58,85.02,3.37,512.25,4
20263,11/17/2016,8:40:00,30.46,24,58,51.7,11.25,494.5,4
20264,11/17/2016,8:35:00,30.46,23,59,50.33,10.12,477.59,3
20265,11/17/2016,8:30:00,30.45,21,60,36.97,6.75,459.1,3
20266,11/17/2016,8:25:00,30.45,13,61,130.32,18,440.36,3
20267,11/17/2016,8:20:00,30.45,13,60,159.46,12.37,421.64,3
20268,11/17/2016,8:15:00,30.45,15,59,105.52,9,402.11,3
20269,11/17/2016,8:10:00,30.45,15,59,144.16,15.75,382.78,3
20270,11/17/2016,8:05:00,30.45,15,59,138.54,10.12,363.13,3
20271,11/17/2016,8:00:00,30.45,15,58,168.37,3.37,341.47,3
20272,11/17/2016,7:55:00,30.45,15,57,171.51,6.75,317.48,2
20273,11/17/2016,7:50:00,30.44,16,56,124.99,10.12,292.02,2
20274,11/17/2016,7:45:00,30.44,16,56,173.18,4.5,263.89,2
20275,11/17/2016,7:40:00,30.44,16,55,161.3,9,24.27,1
20276,11/17/2016,7:35:00,30.44,17,54,159.71,13.5,23.27,1
20277,11/17/2016,7:30:00,30.44,17,54,183.45,9,23.01,1
20278,11/17/2016,7:25:00,30.44,18,53,156.52,4.5,21.58,1
20279,11/17/2016,7:20:00,30.44,19,53,162.9,13.5,20.5,1
20280,11/17/2016,7:15:00,30.44,19,53,166.59,11.25,19.47,1
20281,11/17/2016,7:10:00,30.44,19,53,146.92,9,18.51,1
20282,11/17/2016,7:05:00,30.43,19,53,161.51,4.5,17.48,1
20283,11/17/2016,7:00:00,30.43,19,53,126.67,6.75,16.38,1
20284,11/17/2016,6:55:00,30.43,19,52,157.16,5.62,15.57,1
20285,11/17/2016,6:50:00,30.43,20,52,143.6,11.25,16.05,1
20286,11/17/2016,6:45:00,30.43,20,51,163.41,3.37,15.77,1
20287,11/17/2016,6:40:00,30.43,21,51,125.6,12.37,13.48,1
20288,11/17/2016,6:35:00,30.43,20,51,157.22,15.75,8.22,1
20289,11/17/2016,6:30:00,30.43,20,51,176.73,14.62,3.71,1
20290,11/17/2016,6:25:00,30.43,20,51,120.55,10.12,2.94,1
20291,11/17/2016,6:20:00,30.42,20,51,150.01,9,3.07,1
20292,11/17/2016,6:15:00,30.43,20,51,146.38,10.12,1.24,1
20293,11/17/2016,6:10:00,30.42,20,51,169.06,16.87,1.23,1
20294,11/17/2016,6:05:00,30.42,20,51,163.91,15.75,1.21,1
